screening_score,recommendation_rank,skill_overlap,gap_ratio,nice_skill_overlap,has_cv,cover_letter_words,has_phone,seniority_tier,required_skill_count,nice_skill_count,location_signal,was_shortlisted,reached_interview,days_to_offer,days_to_respond,interview_rounds,interview_format_video,interview_format_phone,interview_format_inperson,label_hired,label_accepted
47,1,0.3,0.74,0.22,1,119,1,1,5,2.0,1,0,1,14,3,1,1,0,0,0,1
58,1,0.3,0.7,0.35,1,141,1,1,6,1.0,0,0,0,27,6,1,0,0,1,0,0
46,1,0.45,0.71,0.29,1,160,1,1,5,1.0,0,0,0,23,3,1,0,1,0,0,1
43,1,0.33,0.59,0.26,1,71,1,1,5,3.0,0,0,0,18,9,2,0,1,0,0,0
35,1,0.36,0.64,0.21,1,195,1,1,5,2.0,0,0,1,20,2,2,0,0,1,0,1
56,2,0.37,0.55,0.12,1,113,1,1,7,2.0,1,0,0,23,6,2,0,1,0,0,1
33,2,0.37,0.57,0.4,1,183,1,1,6,3.0,1,0,1,13,5,1,1,0,0,0,0
58,2,0.26,0.53,0.15,1,112,1,1,6,1.0,1,0,0,26,1,2,1,0,0,0,1
36,2,0.38,0.54,0.18,1,110,1,4,5,3.0,0,0,0,15,6,2,1,0,0,0,1
34,2,0.3,0.56,0.17,1,140,1,1,6,2.0,1,0,0,10,2,1,0,1,0,0,1
40,1,0.4,0.67,0.37,1,78,1,1,7,3.0,1,0,1,20,5,2,1,0,0,0,1
30,2,0.24,0.63,0.33,1,141,1,4,6,3.0,1,0,1,27,6,1,1,0,0,0,1
30,1,0.5,0.58,0.24,1,197,1,1,7,1.0,1,0,1,24,1,1,1,0,0,0,1
35,2,0.43,0.76,0.39,1,146,1,4,4,1.0,1,0,1,16,2,1,1,0,0,0,0
50,2,0.33,0.66,0.12,1,60,1,1,7,2.0,0,0,0,17,3,1,0,0,1,0,0
54,2,0.29,0.78,0.37,1,154,1,1,7,2.0,0,0,1,21,9,1,1,0,0,0,1
37,1,0.32,0.69,0.12,1,55,1,1,6,1.0,1,0,0,14,2,2,0,0,1,0,0
49,2,0.42,0.5,0.22,1,65,1,1,7,1.0,0,0,0,26,9,2,1,0,0,0,0
40,1,0.4,0.77,0.12,1,92,1,1,6,3.0,0,0,0,15,5,2,0,1,0,0,0
42,1,0.41,0.76,0.4,1,95,1,4,5,3.0,1,0,0,14,9,1,0,0,1,0,0
40,1,0.47,0.69,0.37,1,50,1,1,6,1.0,1,0,1,11,8,1,0,0,1,0,1
56,1,0.34,0.66,0.28,1,52,1,4,6,3.0,0,0,0,23,3,1,0,1,0,0,0
45,2,0.4,0.64,0.17,1,168,1,1,4,1.0,0,0,1,10,6,2,1,0,0,0,0
45,1,0.33,0.64,0.18,1,118,1,4,4,2.0,1,0,1,26,7,1,1,0,0,0,1
55,1,0.39,0.73,0.23,1,79,1,4,5,1.0,1,0,0,29,1,2,0,1,0,0,1
49,2,0.34,0.65,0.2,1,114,1,4,6,2.0,0,0,0,12,6,1,1,0,0,0,0
34,2,0.43,0.55,0.11,1,153,1,4,4,1.0,1,0,0,11,5,1,1,0,0,0,1
35,1,0.2,0.52,0.3,1,160,1,4,7,1.0,0,0,0,28,1,1,0,1,0,0,0
40,2,0.26,0.54,0.28,1,93,1,4,4,1.0,1,0,1,12,8,1,0,0,1,0,1
32,2,0.29,0.58,0.37,1,75,1,1,7,1.0,0,0,0,18,3,1,1,0,0,0,0
39,2,0.17,0.77,0.16,0,0,0,2,4,2.0,1,0,0,7,3,0,0,0,1,0,1
30,2,0.08,0.69,0.18,0,12,0,2,4,2.0,1,0,0,8,2,0,0,1,0,0,1
26,1,0.2,0.68,0.14,0,14,0,2,6,3.0,1,0,0,12,3,0,0,1,0,0,0
10,1,0.02,0.86,0.22,0,20,0,2,7,3.0,1,0,0,10,3,0,0,1,0,0,1
19,2,0.06,0.6,0.21,0,10,0,2,4,2.0,1,0,0,7,2,0,0,1,0,0,1
47,1,0.22,0.99,0.11,0,15,0,2,4,2.0,1,0,0,7,2,0,1,0,0,0,0
38,1,0.04,0.76,0.04,0,15,0,2,5,1.0,0,0,0,6,4,0,0,0,1,0,0
12,1,0.07,0.72,0.14,0,0,0,1,7,2.0,1,0,0,9,3,0,0,1,0,0,1
10,1,0.2,0.97,0.16,0,17,0,2,4,2.0,0,0,0,9,2,0,0,1,0,0,0
23,1,0.22,0.79,0.13,0,17,0,2,4,1.0,1,0,0,10,4,0,0,1,0,0,0
28,1,0.02,0.85,0.22,0,29,0,1,5,3.0,1,0,0,14,2,0,1,0,0,0,0
28,1,0.04,0.88,0.02,0,15,0,1,7,1.0,1,0,0,11,1,0,0,1,0,0,1
37,1,0.13,0.95,0.07,0,26,0,1,6,1.0,1,0,0,10,4,0,0,1,0,0,1
16,1,0.18,0.65,0.22,0,10,0,1,5,3.0,0,0,0,8,4,0,1,0,0,0,1
11,1,0.14,0.63,0.23,0,20,0,2,6,3.0,1,0,0,11,2,0,0,1,0,0,1
36,2,0.19,1.0,0.11,0,27,0,2,3,2.0,1,0,0,14,4,0,0,1,0,0,1
45,2,0.23,0.6,0.05,0,4,0,1,6,2.0,1,0,0,5,2,0,0,1,0,0,0
16,1,0.28,0.88,0.11,0,17,0,1,3,3.0,0,0,0,8,3,0,0,1,0,0,0
24,1,0.1,0.84,0.11,0,27,0,2,4,1.0,1,0,0,5,1,0,1,0,0,0,0
35,1,0.05,0.82,0.13,0,16,0,2,4,2.0,0,0,0,7,3,0,0,1,0,0,0
16,1,0.08,0.91,0.07,0,26,0,1,6,1.0,0,0,0,5,1,0,0,1,0,0,0
44,1,0.04,1.0,0.08,0,12,0,2,4,2.0,1,0,0,10,1,0,1,0,0,0,0
19,1,0.12,0.62,0.16,0,26,0,2,4,3.0,1,0,0,13,4,0,1,0,0,0,1
31,2,0.26,0.85,0.16,0,18,0,1,7,2.0,1,0,0,14,1,0,0,1,0,0,1
23,2,0.1,0.89,0.17,0,14,0,1,5,3.0,1,0,0,7,2,0,1,0,0,0,0
36,2,0.04,0.72,0.09,0,6,0,2,6,2.0,1,0,0,11,4,0,0,1,0,0,1
17,1,0.16,0.96,0.08,0,5,0,2,5,3.0,0,0,0,8,4,0,0,1,0,0,1
13,2,0.3,0.78,0.09,0,8,0,2,6,1.0,0,0,0,8,2,0,1,0,0,0,1
30,2,0.06,0.67,0.24,0,22,0,2,6,1.0,0,0,0,11,1,0,0,1,0,0,1
44,2,0.23,0.94,0.1,0,14,0,2,6,1.0,1,0,0,11,2,0,0,1,0,0,1
35,2,0.25,0.98,0.15,0,11,0,1,7,3.0,1,0,0,10,3,0,1,0,0,0,1
40,2,0.12,0.64,0.13,0,14,0,1,6,2.0,1,0,0,5,2,0,1,0,0,0,1
27,2,0.19,0.9,0.22,0,10,0,2,4,1.0,1,0,0,9,3,0,0,0,1,0,0
15,1,0.13,0.69,0.09,0,24,0,1,3,1.0,1,0,0,7,4,0,1,0,0,0,0
27,1,0.08,0.6,0.11,0,11,0,1,7,2.0,0,0,0,5,3,0,0,1,0,0,0
49,1,0.13,0.7,0.21,0,14,0,1,4,1.0,0,0,0,5,3,0,1,0,0,0,0
41,1,0.03,0.94,0.04,0,16,0,2,4,3.0,0,0,0,9,3,0,0,1,0,0,0
38,1,0.21,0.66,0.15,0,19,0,2,3,3.0,0,0,0,6,1,0,1,0,0,0,0
22,1,0.25,0.65,0.1,0,10,0,2,5,3.0,0,0,0,12,3,0,0,1,0,0,0
33,1,0.09,0.9,0.25,0,2,0,1,5,1.0,1,0,0,5,4,0,0,1,0,0,0
34,1,0.17,0.76,0.18,0,20,0,1,7,2.0,1,0,0,7,3,0,0,1,0,0,0
36,2,0.07,0.66,0.0,0,16,0,1,6,2.0,0,0,0,14,4,0,1,0,0,0,1
45,1,0.04,0.69,0.21,0,19,0,1,6,2.0,1,0,0,12,4,0,0,1,0,0,1
37,1,0.2,0.92,0.18,0,16,0,1,5,2.0,1,0,0,10,2,0,0,1,0,0,1
18,1,0.04,0.85,0.14,0,15,0,1,7,1.0,0,0,0,5,2,0,1,0,0,0,0
18,1,0.23,0.9,0.06,0,28,0,2,7,1.0,0,0,0,5,4,0,1,0,0,0,1
34,1,0.08,0.64,0.04,0,1,0,1,7,2.0,1,0,0,14,2,0,0,1,0,0,0
44,1,0.25,0.78,0.16,0,2,0,2,4,1.0,1,0,0,12,3,0,0,1,0,0,0
47,1,0.11,0.92,0.11,0,28,0,2,4,1.0,0,0,0,14,3,0,0,0,1,0,0
34,1,0.11,0.71,0.22,0,26,0,1,3,2.0,0,0,0,13,1,0,0,1,0,0,1
31,1,0.23,0.67,0.07,0,12,0,1,7,3.0,0,0,0,5,2,0,0,1,0,0,1
42,1,0.15,0.75,0.16,0,16,0,1,6,2.0,0,0,0,13,2,0,0,0,1,0,1
49,2,0.06,0.73,0.06,0,13,0,2,7,1.0,0,0,0,9,1,0,0,1,0,0,1
11,2,0.26,0.67,0.16,0,29,0,2,6,3.0,1,0,0,11,4,0,0,1,0,0,0
22,1,0.1,0.98,0.01,0,13,0,2,5,3.0,1,0,0,9,4,0,0,1,0,0,1
23,2,0.03,0.79,0.1,0,22,0,1,3,1.0,1,0,0,12,4,0,0,1,0,0,0
32,2,0.12,0.84,0.04,0,10,0,2,3,1.0,1,0,0,13,1,0,0,1,0,0,0
21,2,0.17,0.65,0.15,0,11,0,2,6,3.0,0,0,0,14,2,0,1,0,0,0,1
22,1,0.18,0.84,0.08,0,20,0,2,4,2.0,0,0,0,10,1,0,0,1,0,0,1
10,1,0.25,0.82,0.19,0,11,0,1,4,1.0,0,0,0,7,1,0,1,0,0,0,0
10,1,0.16,0.97,0.03,0,0,0,1,7,1.0,1,0,0,11,3,0,1,0,0,0,0
27,1,0.07,0.76,0.14,0,5,0,1,5,1.0,0,0,0,9,4,0,1,0,0,0,0
49,1,0.08,0.91,0.15,0,26,0,2,7,2.0,1,0,0,7,1,0,0,1,0,0,0
21,1,0.03,0.72,0.01,0,11,0,1,5,2.0,0,0,0,12,3,0,1,0,0,0,0
19,1,0.22,0.83,0.01,0,3,0,2,7,2.0,1,0,0,5,1,0,0,1,0,0,1
20,2,0.03,0.97,0.08,0,28,0,1,3,1.0,1,0,0,9,4,0,1,0,0,0,0
48,1,0.18,0.85,0.15,0,29,0,2,4,2.0,1,0,0,11,1,0,0,1,0,0,0
36,2,0.18,0.88,0.24,0,14,0,2,3,2.0,0,0,0,14,2,0,1,0,0,0,0
36,2,0.24,0.95,0.02,0,18,0,1,3,3.0,1,0,0,11,1,0,0,1,0,0,1
17,2,0.02,0.97,0.18,0,22,0,1,7,3.0,1,0,0,14,2,0,1,0,0,0,0
46,2,0.06,0.68,0.17,0,1,0,1,5,1.0,0,0,0,13,2,0,0,1,0,0,0
17,1,0.27,0.68,0.17,0,8,0,1,4,1.0,0,0,0,7,3,0,0,1,0,0,1
48,1,0.17,0.82,0.13,0,16,0,2,4,2.0,0,0,0,13,4,0,1,0,0,0,1
48,2,0.14,1.0,0.24,0,16,0,2,4,2.0,0,0,0,8,4,0,0,1,0,0,0
32,1,0.22,0.8,0.13,0,9,0,2,3,3.0,1,0,0,11,2,0,1,0,0,0,1
44,1,0.27,0.73,0.21,0,0,0,2,7,2.0,0,0,0,7,4,0,1,0,0,0,0
49,1,0.08,0.81,0.07,0,28,0,1,3,1.0,1,0,0,10,2,0,1,0,0,0,1
33,1,0.27,0.63,0.2,0,18,0,1,4,2.0,1,0,0,11,1,0,1,0,0,0,0
40,1,0.03,0.67,0.25,0,22,0,2,3,3.0,1,0,0,14,3,0,1,0,0,0,1
33,1,0.29,0.66,0.23,0,13,0,1,7,1.0,1,0,0,14,3,0,0,0,1,0,1
30,1,0.05,0.61,0.08,0,15,0,1,4,3.0,1,0,0,13,2,0,0,1,0,0,1
23,1,0.08,0.89,0.21,0,13,0,1,4,1.0,1,0,0,10,3,0,0,1,0,0,1
36,1,0.03,0.73,0.02,0,12,0,2,6,3.0,1,0,0,13,2,0,1,0,0,0,0
20,1,0.24,0.67,0.17,0,20,0,2,5,2.0,0,0,0,6,1,0,0,1,0,0,1
17,1,0.3,0.8,0.09,0,29,0,1,4,2.0,1,0,0,14,2,0,0,1,0,0,0
21,1,0.09,0.73,0.16,0,23,0,2,5,1.0,0,0,0,7,2,0,0,1,0,0,0
10,1,0.1,0.76,0.1,0,20,0,1,5,3.0,1,0,0,9,2,0,0,1,0,0,0
47,1,0.08,0.73,0.0,0,0,0,2,4,2.0,0,0,0,14,4,0,0,1,0,0,1
20,2,0.05,0.6,0.06,0,15,0,1,5,2.0,0,0,0,12,2,0,1,0,0,0,1
41,1,0.24,0.88,0.01,0,28,0,2,4,2.0,1,0,0,13,3,0,1,0,0,0,1
27,2,0.02,0.64,0.11,0,11,0,1,7,2.0,1,0,0,11,1,0,1,0,0,0,0
23,1,0.29,0.69,0.21,0,16,0,2,5,2.0,0,0,0,11,2,0,0,1,0,0,1
19,1,0.28,0.68,0.18,0,9,0,1,6,3.0,1,0,0,6,4,0,1,0,0,0,1
42,1,0.04,0.73,0.2,0,5,0,1,4,1.0,0,0,0,14,4,0,1,0,0,0,1
30,2,0.16,0.66,0.2,0,21,0,1,6,1.0,0,0,0,11,4,0,0,1,0,0,0
27,1,0.3,0.74,0.09,0,9,0,1,5,3.0,1,0,0,11,1,0,0,1,0,0,0
36,1,0.26,0.7,0.13,0,17,0,1,6,3.0,0,0,0,9,4,0,0,1,0,0,1
42,1,0.21,0.62,0.13,0,17,0,1,5,2.0,0,0,0,14,2,0,0,0,1,0,1
36,1,0.01,0.95,0.03,0,25,0,2,6,2.0,1,0,0,9,1,0,0,1,0,0,0
28,2,0.02,0.72,0.15,0,28,0,2,3,1.0,1,0,0,6,1,0,0,1,0,0,0
45,2,0.24,0.64,0.18,0,16,0,2,6,1.0,1,0,0,6,4,0,0,1,0,0,0
45,1,0.11,0.81,0.15,0,1,0,1,6,3.0,1,0,0,11,3,0,0,1,0,0,0
48,1,0.2,0.65,0.19,0,17,0,2,5,2.0,0,0,0,12,3,0,0,1,0,0,1
13,1,0.22,0.91,0.03,0,26,0,2,3,1.0,1,0,0,7,4,0,1,0,0,0,0
45,2,0.13,0.62,0.19,0,14,0,1,5,3.0,0,0,0,11,1,0,0,1,0,0,0
17,1,0.04,0.79,0.05,0,16,0,1,6,2.0,1,0,0,14,1,0,1,0,0,0,1
34,1,0.12,0.98,0.22,0,22,0,1,5,2.0,0,0,0,10,4,0,0,1,0,0,0
36,2,0.26,0.66,0.06,0,13,0,2,3,3.0,0,0,0,14,3,0,0,1,0,0,0
18,2,0.1,0.68,0.12,0,12,0,2,4,3.0,0,0,0,6,4,0,1,0,0,0,1
10,1,0.02,0.84,0.12,0,14,0,1,7,1.0,1,0,0,9,3,0,1,0,0,0,0
47,1,0.29,0.99,0.07,0,25,0,2,4,2.0,1,0,0,10,1,0,1,0,0,0,1
45,1,0.2,0.75,0.09,0,14,0,2,5,1.0,0,0,0,8,3,0,0,1,0,0,1
16,2,0.16,0.86,0.05,0,9,0,2,4,3.0,1,0,0,6,4,0,0,1,0,0,1
34,1,0.25,0.66,0.14,0,17,0,2,6,3.0,1,0,0,9,1,0,1,0,0,0,0
16,1,0.12,0.86,0.23,0,20,0,2,5,2.0,1,0,0,8,1,0,0,1,0,0,1
32,1,0.3,0.7,0.08,0,27,0,1,4,1.0,1,0,0,7,2,0,1,0,0,0,0
22,1,0.26,0.85,0.13,0,26,0,2,5,3.0,0,0,0,8,2,0,0,1,0,0,1
40,1,0.08,0.64,0.22,0,23,0,1,5,2.0,0,0,0,9,3,0,0,1,0,0,0
32,2,0.11,0.81,0.11,0,23,0,2,5,1.0,0,0,0,13,1,0,1,0,0,0,0
29,1,0.08,0.69,0.21,0,13,0,1,4,2.0,1,0,0,9,4,0,1,0,0,0,0
37,1,0.2,0.87,0.11,0,10,0,1,3,2.0,0,0,0,9,1,0,1,0,0,0,1
29,2,0.19,0.9,0.11,0,16,0,2,6,1.0,0,0,0,8,1,0,1,0,0,0,1
10,1,0.16,0.94,0.04,0,21,0,2,4,3.0,1,0,0,10,4,0,0,1,0,0,0
33,1,0.29,1.0,0.03,0,15,0,2,6,3.0,0,0,0,7,2,0,1,0,0,0,1
41,2,0.14,0.78,0.15,0,6,0,2,4,1.0,1,0,0,13,3,0,0,0,1,0,1
29,1,0.24,0.87,0.21,0,0,0,2,7,3.0,0,0,0,9,2,0,0,1,0,0,0
17,2,0.2,0.61,0.03,0,1,0,2,6,2.0,0,0,0,9,2,0,0,1,0,0,0
10,1,0.16,0.96,0.23,0,12,0,2,5,3.0,1,0,0,5,3,0,0,0,1,0,1
21,1,0.01,0.85,0.09,0,23,0,1,4,3.0,1,0,0,13,4,0,0,1,0,0,1
40,1,0.2,0.77,0.11,0,23,0,2,6,2.0,1,0,0,9,1,0,0,0,1,0,1
22,1,0.19,0.77,0.22,0,24,0,1,3,3.0,0,0,0,6,4,0,0,1,0,0,1
48,1,0.04,0.9,0.22,0,21,0,2,3,3.0,1,0,0,6,1,0,1,0,0,0,1
23,1,0.24,0.93,0.13,0,0,0,1,3,3.0,0,0,0,8,4,0,1,0,0,0,0
27,1,0.14,0.92,0.07,0,26,0,1,4,2.0,1,0,0,12,4,0,1,0,0,0,1
40,1,0.1,0.8,0.04,0,28,0,1,5,3.0,1,0,0,5,4,0,1,0,0,0,0
34,2,0.25,0.75,0.07,0,25,0,1,4,3.0,0,0,0,6,3,0,0,1,0,0,1
11,1,0.1,0.98,0.2,0,13,0,2,3,3.0,0,0,0,10,4,0,1,0,0,0,1
13,1,0.19,0.85,0.08,0,6,0,2,4,1.0,1,0,0,9,4,0,0,0,1,0,1
17,1,0.19,0.82,0.17,0,27,0,2,5,2.0,1,0,0,14,3,0,0,0,1,0,0
44,1,0.02,0.84,0.05,0,5,0,1,4,2.0,1,0,0,12,4,0,0,0,1,0,0
45,3,0.14,0.7,0.13,1,220,1,2,6,2.0,1,0,0,25,9,1,1,0,0,0,1
59,3,0.14,0.6,0.39,1,334,1,3,7,3.0,0,0,0,25,11,2,0,1,0,0,0
48,2,0.13,0.64,0.39,1,139,1,2,5,3.0,0,0,0,33,5,2,1,0,0,0,0
60,3,0.21,0.84,0.19,1,138,1,3,5,4.0,0,0,0,33,3,1,0,0,1,0,0
53,2,0.1,0.68,0.38,1,335,1,3,5,2.0,1,0,0,17,5,1,0,0,1,0,1
60,2,0.24,0.68,0.11,1,294,1,3,8,4.0,0,1,0,22,7,2,1,0,0,0,1
37,3,0.17,0.6,0.39,1,215,1,2,5,3.0,1,0,1,30,8,1,0,1,0,0,0
36,2,0.24,0.64,0.35,1,201,1,3,8,2.0,1,0,0,31,6,1,0,0,1,0,1
38,3,0.33,0.79,0.16,1,340,1,3,8,4.0,1,0,0,30,11,2,1,0,0,0,1
61,2,0.32,0.79,0.28,1,280,1,3,7,3.0,0,0,1,23,7,1,1,0,0,0,0
64,2,0.24,0.68,0.34,1,327,1,2,8,3.0,1,0,1,36,8,1,0,1,0,0,1
64,3,0.2,0.82,0.2,1,122,1,3,8,2.0,1,0,1,16,11,1,0,0,1,0,1
44,3,0.27,0.66,0.21,1,232,1,3,7,4.0,1,0,1,35,11,2,0,0,1,0,1
42,2,0.33,0.81,0.29,1,281,1,2,8,4.0,1,1,0,38,5,1,1,0,0,0,1
45,3,0.22,0.56,0.14,1,108,1,3,7,2.0,0,0,0,32,4,1,0,1,0,0,1
59,2,0.12,0.65,0.14,1,227,1,2,5,4.0,0,0,1,25,9,1,0,1,0,0,0
42,2,0.29,0.81,0.17,1,113,1,3,5,4.0,1,0,0,24,7,1,1,0,0,0,1
51,3,0.1,0.82,0.32,1,325,1,2,6,3.0,1,0,1,25,6,2,0,1,0,0,0
54,3,0.29,0.78,0.21,1,270,1,3,6,4.0,0,0,0,19,8,1,1,0,0,0,0
45,2,0.12,0.75,0.25,1,147,1,3,6,3.0,0,0,1,20,8,2,0,1,0,0,0
49,3,0.13,0.79,0.16,1,230,1,3,5,4.0,0,0,1,30,11,1,1,0,0,0,1
54,2,0.3,0.76,0.16,1,127,1,3,7,2.0,1,1,0,28,5,1,1,0,0,0,0
58,3,0.27,0.63,0.3,1,300,1,3,6,2.0,0,0,0,27,9,1,1,0,0,0,0
40,3,0.24,0.69,0.13,1,149,1,3,8,3.0,0,1,1,26,4,1,0,0,1,0,0
50,2,0.31,0.75,0.3,1,251,1,2,8,2.0,1,0,1,16,11,1,1,0,0,0,1
39,2,0.31,0.73,0.22,1,119,1,3,7,4.0,0,0,1,36,2,1,0,0,1,0,0
35,3,0.21,0.82,0.3,1,139,1,2,8,2.0,0,0,1,38,9,2,0,0,1,0,0
54,3,0.35,0.69,0.21,1,345,1,2,6,4.0,0,0,0,21,3,2,0,0,1,0,0
49,2,0.19,0.6,0.35,1,196,1,3,8,3.0,0,1,0,22,10,1,0,1,0,0,1
42,2,0.14,0.61,0.12,1,130,1,2,8,4.0,1,0,0,30,11,1,1,0,0,0,0
36,2,0.31,0.8,0.37,1,274,1,2,5,4.0,0,0,1,15,10,1,1,0,0,0,0
63,3,0.2,0.55,0.18,1,150,1,3,7,4.0,0,1,1,17,9,2,0,1,0,0,1
59,3,0.32,0.81,0.11,1,247,1,3,6,3.0,0,0,0,37,6,1,0,1,0,0,1
63,3,0.12,0.57,0.27,1,302,1,3,6,4.0,1,0,1,19,4,1,0,1,0,0,1
38,2,0.13,0.67,0.17,1,270,1,2,6,2.0,0,0,0,29,11,1,1,0,0,0,1
35,3,0.11,0.79,0.24,1,161,1,3,8,3.0,1,0,1,37,7,2,0,0,1,0,1
41,2,0.25,0.67,0.34,1,159,1,3,8,2.0,1,0,0,33,10,1,1,0,0,0,1
38,2,0.31,0.8,0.34,1,155,1,2,6,2.0,0,1,0,21,9,2,0,0,1,0,1
48,2,0.2,0.58,0.28,1,257,1,2,6,3.0,1,0,0,18,9,1,0,0,1,0,1
54,2,0.12,0.7,0.39,1,268,1,3,7,2.0,0,0,1,32,5,1,0,1,0,0,1
40,2,0.19,0.72,0.24,1,230,1,3,7,3.0,1,0,1,25,6,2,1,0,0,0,1
46,2,0.19,0.82,0.11,1,199,1,3,6,3.0,0,0,0,39,6,1,0,1,0,0,0
51,2,0.26,0.58,0.35,1,115,1,2,6,2.0,1,0,0,31,8,2,0,0,1,0,1
44,3,0.26,0.65,0.17,1,308,1,2,8,3.0,1,0,1,15,9,1,0,0,1,0,1
48,2,0.13,0.75,0.15,1,265,1,2,6,4.0,0,1,0,21,3,2,1,0,0,0,1
52,2,0.21,0.84,0.12,1,259,1,3,6,3.0,1,0,1,33,4,1,1,0,0,0,0
63,2,0.26,0.8,0.2,1,125,1,3,6,2.0,1,0,0,32,2,2,1,0,0,0,0
44,2,0.16,0.8,0.2,1,172,1,3,6,3.0,0,1,1,33,7,2,0,0,1,0,1
37,2,0.2,0.71,0.19,1,175,1,2,7,3.0,1,0,1,20,8,2,0,0,1,0,1
61,3,0.25,0.72,0.28,1,249,1,2,7,4.0,1,0,0,21,4,1,0,0,1,0,0
52,2,0.2,0.81,0.33,1,296,1,2,5,3.0,0,1,1,20,9,1,1,0,0,0,1
49,2,0.11,0.81,0.38,1,316,1,2,8,2.0,0,0,0,32,2,2,0,1,0,0,0
56,3,0.16,0.79,0.13,1,230,1,3,6,2.0,1,0,1,15,10,1,0,1,0,0,1
64,2,0.29,0.8,0.15,1,191,1,2,5,2.0,1,0,1,35,8,1,0,1,0,0,1
38,3,0.16,0.81,0.28,1,202,1,3,7,3.0,1,0,0,22,8,2,1,0,0,0,1
60,2,0.3,0.58,0.13,1,284,1,3,5,4.0,0,1,1,27,9,1,0,0,1,0,0
54,3,0.22,0.64,0.21,1,179,1,2,8,4.0,1,0,0,21,5,1,0,0,1,0,0
52,2,0.22,0.84,0.29,1,203,1,3,8,2.0,0,1,1,25,11,2,0,1,0,0,0
60,2,0.29,0.71,0.33,1,296,1,3,7,3.0,1,0,1,34,9,1,1,0,0,0,1
44,3,0.2,0.6,0.17,1,235,1,2,8,2.0,0,0,1,19,3,2,0,1,0,0,1
58,2,0.16,0.7,0.3,1,216,1,2,6,4.0,0,0,0,29,11,2,0,0,1,0,1
52,3,0.13,0.74,0.29,1,283,1,2,6,3.0,1,1,1,16,9,1,0,0,1,0,1
63,2,0.27,0.8,0.36,1,172,1,2,7,3.0,1,1,0,19,5,1,1,0,0,0,0
49,2,0.22,0.79,0.19,1,115,1,3,6,3.0,1,0,0,32,11,2,1,0,0,0,0
56,3,0.3,0.56,0.33,1,297,1,3,8,2.0,0,1,1,29,4,1,1,0,0,0,1
49,3,0.21,0.69,0.33,1,213,1,2,6,2.0,0,0,0,30,8,1,1,0,0,0,1
46,2,0.2,0.56,0.17,1,181,1,2,6,4.0,1,0,0,20,8,2,0,1,0,0,0
46,2,0.17,0.82,0.29,1,123,1,3,7,2.0,0,0,0,20,11,2,1,0,0,0,1
62,3,0.15,0.6,0.3,1,331,1,2,5,4.0,1,1,1,25,7,1,1,0,0,0,1
60,3,0.31,0.74,0.18,1,281,1,2,7,2.0,1,0,1,18,11,1,1,0,0,0,0
41,3,0.12,0.72,0.24,1,168,1,2,8,2.0,1,0,0,37,4,1,1,0,0,0,0
60,3,0.33,0.74,0.23,1,251,1,2,8,4.0,0,1,0,21,10,2,0,0,1,0,1
52,2,0.11,0.72,0.33,1,216,1,3,5,4.0,1,0,1,32,4,1,1,0,0,0,0
38,3,0.23,0.76,0.1,1,181,1,3,5,4.0,1,0,0,18,11,2,1,0,0,0,0
57,2,0.11,0.74,0.25,1,177,1,3,5,4.0,1,0,1,31,9,1,0,0,1,0,1
39,2,0.29,0.58,0.16,1,119,1,2,8,3.0,0,0,1,20,8,1,1,0,0,0,1
61,3,0.15,0.66,0.29,1,343,1,2,6,2.0,1,0,1,22,2,2,1,0,0,0,0
48,3,0.24,0.71,0.3,1,331,1,2,5,3.0,0,0,0,25,6,2,0,1,0,0,0
62,2,0.33,0.65,0.25,1,317,1,3,7,3.0,1,1,1,18,3,2,0,0,1,0,1
49,3,0.26,0.78,0.26,1,178,1,2,8,4.0,1,0,1,18,11,2,1,0,0,0,0
37,2,0.14,0.65,0.19,1,349,1,3,5,2.0,1,0,0,33,5,1,1,0,0,0,1
58,2,0.3,0.8,0.19,1,168,1,2,5,2.0,0,1,1,23,10,1,0,1,0,0,1
56,3,0.21,0.59,0.32,1,306,1,2,5,3.0,0,0,0,29,11,1,0,0,1,0,0
44,3,0.1,0.78,0.14,1,125,1,3,5,4.0,1,1,1,31,3,1,1,0,0,0,1
41,2,0.22,0.61,0.33,1,177,1,3,5,4.0,1,0,1,30,9,1,1,0,0,0,0
60,2,0.3,0.71,0.3,1,244,1,3,5,3.0,0,1,0,30,5,1,1,0,0,0,1
58,2,0.21,0.65,0.37,1,341,1,2,7,3.0,1,0,0,39,3,2,1,0,0,0,1
43,2,0.29,0.74,0.18,1,166,1,3,5,3.0,0,0,0,30,4,1,1,0,0,0,0
56,3,0.28,0.61,0.25,1,208,1,2,7,3.0,0,0,0,23,7,1,1,0,0,0,0
42,2,0.21,0.79,0.11,1,310,1,2,6,3.0,1,1,1,22,10,2,1,0,0,0,1
40,3,0.18,0.72,0.37,1,218,1,2,7,2.0,1,1,0,35,8,1,1,0,0,0,1
54,2,0.28,0.84,0.3,1,270,1,2,7,3.0,0,0,1,25,4,1,0,0,1,0,0
59,2,0.19,0.76,0.29,1,204,1,2,7,3.0,1,0,0,28,4,2,1,0,0,0,0
62,2,0.14,0.73,0.32,1,100,1,3,8,4.0,1,0,1,35,5,2,1,0,0,0,0
48,3,0.18,0.8,0.19,1,170,1,3,5,4.0,0,0,1,20,9,2,0,0,1,0,1
39,3,0.32,0.62,0.28,1,241,1,2,7,4.0,1,1,1,20,7,2,0,0,1,0,0
